date,WaterLevel,Discharge,EC@25C (µS/cm):F,Relative humidity in percentage %,Air Temperature in degrees C,Wind Speed along North in km/h,Wind Speed along East in km/h,WaterTemperature
11/01/2013 01:00,30.849,5895.05,97.75,46.0,12.85,-7.6,9.31e-16,19.875
11/01/2013 02:00,30.849,5895.05,97.6,47.5,11.95,-8.199428398,2.11582298,19.825
11/01/2013 03:00,30.849,5895.05,97.675,54.0,10.55,-4.849742261,-2.8,19.8
11/01/2013 04:00,30.849,5895.05,97.675,55.0,9.6,-10.52455735,-3.830625605,19.8
11/01/2013 05:00,30.849,5895.05,95.525,65.0,8.05,-7.484538923,-6.66e-16,19.8
11/01/2013 06:00,30.849,5895.05,94.525,69.0,7.95,-6.229812892,1.768526624,19.75
11/01/2013 07:00,30.849,5895.05,96.05,63.0,9.4,-8.370865901,1.47600951,19.85
11/01/2013 08:00,30.849,5895.05,94.7,55.0,13.55,-6.043001799,5.932070649,20.0
11/01/2013 09:00,30.849,5895.05,95.55,46.5,18.15,3.021101766,7.400408883,20.15
11/01/2013 10:00,30.849,5895.05,97.05,33.0,22.05,4.437170076,4.214350921,20.35
11/01/2013 11:00,30.849,5895.05,96.475,23.5,23.85,2.392269461,-1.678405515,20.525
11/01/2013 12:00,30.849,5895.05,96.75,18.0,25.6,2.36123869,-7.342678344,20.65
11/01/2013 13:00,30.849,5895.05,95.825,14.0,27.1,6.093432266,-10.24156756,20.75
11/01/2013 14:00,30.849,5895.05,96.925,12.0,28.4,4.222429795,-11.14408854,20.8
11/01/2013 15:00,30.849,5895.05,95.8,8.0,29.55,3.021101766,-11.90040888,20.725
11/01/2013 16:00,30.849,5895.05,95.5,7.5,29.75,2.530949061,-13.45372539,20.7
11/01/2013 17:00,30.849,5895.05,95.1,8.5,30.25,-3.958657478,-4.039682039,20.7
11/01/2013 18:00,30.849,5895.05,96.2,7.5,30.15,-0.942883008,-10.77720209,20.7
11/01/2013 19:00,30.849,5895.05,95.65,9.5,29.6,0.15628336,-10.14351986,20.6
11/01/2013 20:00,30.849,5895.05,93.9,14.5,25.5,2.911442997,-5.569949817,20.5
11/01/2013 21:00,30.849,5895.05,94.25,21.0,22.65,6.653238345,-3.102455992,20.475
11/01/2013 22:00,30.849,5895.05,92.275,30.5,20.1,7.6,-1.86e-15,20.5
11/01/2013 23:00,30.849,5895.05,93.375,30.0,19.2,5.639151955,-3.035203091,20.425
11/01/2014 00:00,31.03175,5895.05,160.4,33.5,23.8,-21.24426518,-16.64476902,21.825
11/01/2014 01:00,31.03625,5895.05,162.5,52.0,19.55,-11.92371016,-14.21012442,21.75
11/01/2014 02:00,31.031,5895.05,162.475,52.5,19.0,-5.023130932,-10.9577443,21.675
11/01/2014 03:00,31.031,5895.05,162.15,77.0,16.55,-2.223130932,-9.908002035,21.6
11/01/2014 04:00,31.02975,5895.05,162.975,89.0,15.3,-3.7,-10.20858799,21.55
11/01/2014 05:00,31.033,5895.05,164.425,84.0,15.1,-13.66639554,-16.04384224,21.475
11/01/2014 06:00,31.03275,5895.05,163.025,82.5,14.7,-11.82729202,-14.09521775,21.475
11/01/2014 07:00,31.033,5895.05,160.1,82.5,14.6,-9.03513716,-12.76675687,21.5
11/01/2014 08:00,31.03375,5895.05,159.7,83.5,15.05,-5.870440731,-20.34292379,21.6
11/01/2014 09:00,31.039,5895.05,159.275,74.5,15.1,-18.91359553,-22.05407793,21.775
11/01/2014 10:00,31.03925,5895.05,158.875,48.5,16.85,-22.59831107,-18.96223449,21.95
11/01/2014 11:00,31.04,5895.05,159.45,38.5,18.65,-18.24437508,-18.24437508,22.05
11/01/2014 12:00,31.03875,5895.05,158.025,36.5,19.55,-18.96223449,-22.59831107,22.1
11/01/2014 13:00,31.03975,5895.05,170.95,32.5,20.05,-16.27760839,-23.38359024,22.175
11/01/2014 14:00,31.03975,5895.05,171.925,25.5,21.1,-19.62325508,-19.40139278,22.275
11/01/2014 15:00,31.04075,5895.05,159.025,22.5,20.75,-20.24780971,-24.13039996,22.2
11/01/2014 16:00,31.0445,5895.05,158.6,22.5,20.5,-18.96223449,-22.59831107,22.075
11/01/2014 17:00,31.04,5895.05,159.625,21.0,20.35,-17.80521679,-21.21943107,21.9
11/01/2014 18:00,31.04375,5895.05,159.825,21.0,19.45,-20.09083278,-20.20176393,21.75
11/01/2014 19:00,31.0415,5895.05,159.0,24.0,18.15,-16.28698624,-16.39791739,21.675
11/01/2014 20:00,31.042,5895.05,158.4,29.0,16.35,-15.01504259,-10.51364601,21.675
11/01/2014 21:00,31.04525,5895.05,159.35,33.0,15.1,-14.44052854,-14.44052854,21.575
11/01/2014 22:00,31.04575,5895.05,159.1,38.0,13.95,-14.89956442,-12.50221901,21.5
11/01/2014 23:00,31.04725,5895.05,158.55,44.0,12.55,-10.64801776,-8.934747775,21.45
11/01/2015 00:00,31.2655,5895.05,101.4,44.0,23.1,4.416555318,5.407494674,22.85
11/01/2015 01:00,31.269,5895.05,100.375,43.5,24.4,0.929675402,-3.493100931,22.875
11/01/2015 02:00,31.26725,5895.05,99.225,51.5,22.0,0.0,0.0,22.9
11/01/2015 03:00,31.26825,5895.05,98.325,60.5,21.5,8.000390646,7.778528346,22.875
11/01/2015 04:00,31.2705,5895.05,98.975,65.5,20.05,-1.349303074,4.32077831,22.825
11/01/2015 05:00,31.27175,5895.05,98.5,70.0,19.4,-7.033165996,-2.559863075,22.775
11/01/2015 06:00,31.27175,5895.05,98.5,60.5,18.55,-9.257192878,-1.63229287,22.775
11/01/2015 07:00,31.2725,5895.05,98.5,47.5,18.5,-10.73659847,-1.406984497,22.725
11/01/2015 08:00,31.275,5895.05,98.35,44.5,21.15,-9.328596439,-0.816146435,22.925
11/01/2015 09:00,31.27725,5895.05,100.225,44.0,23.05,-11.91617381,-0.15628336,23.025
11/01/2015 10:00,31.27725,5895.05,98.35,44.5,24.25,-11.10125039,-1.128713155,23.15
11/01/2015 11:00,31.277,5895.05,99.4,45.5,25.0,-13.69616536,-4.984996515,23.3
11/01/2015 12:00,31.2755,5895.05,98.325,47.0,22.4,-15.46708185,-8.541395541,23.26666667
11/01/2015 13:00,31.273,5895.05,98.025,42.5,23.5,-18.29106687,9.343153931,23.25
11/01/2015 14:00,31.27525,5895.05,97.425,38.0,24.0,-17.53757737,-1.284996515,23.26666667
11/01/2015 15:00,31.27225,5895.05,96.8,38.0,24.95,-14.58801085,-4.15,23.2
11/01/2015 16:00,31.27175,5895.05,96.0,29.5,26.5,-11.43757737,-8.473007366,23.2
11/01/2015 17:00,31.27175,5895.05,96.075,32.0,26.75,-15.0537601,-6.846585319,23.25
11/01/2015 18:00,31.2705,5895.05,95.4,29.5,28.0,-12.81717598,-7.4,23.225
11/01/2015 19:00,31.273,5895.05,95.425,31.5,26.65,-14.3760217,-8.3,23.2
11/01/2015 20:00,31.27275,5895.05,95.4,34.0,24.8,-9.699484522,-5.6,23.1
11/01/2015 21:00,31.274,5895.05,95.9,39.0,22.85,-7.386912337,-3.723454387,23.05
11/01/2015 22:00,31.27525,5895.05,95.7,42.0,21.65,-9.931478735,-2.579924469,23.0
11/01/2015 23:00,31.27425,5895.05,95.25,34.0,21.05,-9.395844198,-5.785614137,23.0
11/01/2016 00:00,34.30475,5895.05,138.475,45.5,12.5,-10.9577443,-5.023130932,19.425
11/01/2016 01:00,34.31175,5895.05,139.2,51.0,11.2,-6.581793069,-3.8,19.375
11/01/2016 02:00,34.31125,5895.05,139.2,57.5,10.35,-8.486874715,-3.957494674,19.3
11/01/2016 03:00,34.313,5895.05,138.225,63.0,9.1,-5.629165125,-3.25,19.3
11/01/2016 04:00,34.3165,5895.05,138.95,70.0,7.85,-5.196151009,-1.392304467,19.225
11/01/2016 05:00,34.32,5895.05,138.55,75.5,6.65,-2.7,3.31e-16,19.2
11/01/2016 06:00,34.32275,5895.05,139.15,79.0,5.35,-2.7,3.31e-16,19.2
11/01/2016 07:00,34.3265,5895.05,139.325,76.5,7.6,0.0,0.0,19.2
11/01/2016 08:00,34.3305,5895.05,139.325,61.5,11.75,-0.659863075,-3.742269461,19.2
11/01/2016 09:00,34.33125,5895.05,138.1,56.0,13.6,-0.816146435,-11.12859644,19.3
11/01/2016 10:00,34.332,5895.05,138.5,45.0,15.7,-1.245952546,-14.24130277,19.375
11/01/2016 11:00,34.3335,5895.05,138.375,41.5,16.85,-8.840843629,-15.99001824,19.425
11/01/2016 12:00,34.33775,5895.05,138.5,40.0,17.7,-6.98876719,-14.9874596,19.5
11/01/2016 13:00,34.341,5895.05,138.3,35.0,19.1,0.666939279,-17.43129812,19.6
11/01/2016 14:00,34.34025,5895.05,137.9,34.0,18.8,-1.058873369,-17.89372822,19.6
11/01/2016 15:00,34.34275,5895.05,138.075,33.5,19.65,-4.6,-18.21743371,19.675
11/01/2016 16:00,34.346,5895.05,137.65,29.0,20.8,-3.77e-15,-20.5,19.7
11/01/2016 17:00,34.3485,5895.05,138.075,31.5,19.85,-6.197563235,-17.02766504,19.7
11/01/2016 18:00,34.351,5895.05,137.425,28.5,20.3,-9.525484518,-19.32511501,19.625
11/01/2016 19:00,34.355,5895.05,137.05,31.5,19.1,-6.95,-12.03775311,19.6
11/01/2016 20:00,34.3575,5895.05,138.625,36.0,17.4,-5.307494674,-10.82514331,19.5
11/01/2016 21:00,34.3635,5895.05,138.9,46.5,14.4,-2.599353089,-7.141663918,19.425
11/01/2016 22:00,34.365,5895.05,139.1,47.0,14.55,-8.449352875,-7.089848881,19.4
11/01/2016 23:00,34.37025,5895.05,140.025,55.5,13.7,-10.82514331,-5.307494674,19.3
11/01/2017 00:00,31.117,5895.05,137.3,56.5,14.55,-11.02984683,-1.94485959,21.225
11/01/2017 01:00,31.115,5895.05,137.575,62.5,13.2,-10.17832143,-4.573130932,21.2
11/01/2017 02:00,31.113,5895.05,137.5,67.0,12.3,-9.931478735,-2.579924469,21.125
11/01/2017 03:00,31.10975,5895.05,137.7,72.5,12.05,-12.01492342,-0.972429795,21.1
11/01/2017 04:00,31.10775,5895.05,137.3,77.5,10.6,-9.045151757,-2.423641109,21.1
11/01/2017 05:00,31.1045,5895.05,137.125,82.0,9.6,-11.91617381,-2.10114295,21.1
11/01/2017 06:00,31.103,5895.05,137.5,85.5,8.85,-8.17324756,-4.357905719,21.025
11/01/2017 07:00,31.108,5895.05,136.675,84.5,9.55,-7.361215932,-4.25,21.125
11/01/2017 08:00,31.11025,5895.05,135.4,74.0,12.45,-12.01492342,-0.972429795,21.3
11/01/2017 09:00,31.11625,5895.05,134.3,63.0,14.85,-14.58801085,4.15,21.5
11/01/2017 10:00,31.11725,5895.05,133.5,57.0,16.35,-13.39557941,0.938134417,21.675
11/01/2017 11:00,31.11725,5895.05,133.025,49.5,18.25,-13.31437217,-3.811196985,21.825
11/01/2017 12:00,31.113,5895.05,132.825,44.0,19.45,-11.25833025,-6.5,21.9
11/01/2017 13:00,31.11225,5895.05,132.55,37.0,21.3,-10.8914438,-5.165312803,21.95
11/01/2017 14:00,31.1085,5895.05,132.85,31.5,22.75,-7.200817765,-1.157017697,21.9
11/01/2017 15:00,31.1115,5895.05,132.75,29.5,24.3,-7.510237941,-11.13184486,21.8
11/01/2017 16:00,31.107,5895.05,132.475,27.5,24.7,-7.558268092,-12.46617091,21.8
11/01/2017 17:00,31.10725,5895.05,132.4,27.5,24.75,-10.51847114,-7.556628312,21.7
11/01/2017 18:00,31.10425,5895.05,132.4,26.5,25.0,-3.940481877,-10.29732532,21.675
11/01/2017 19:00,31.10225,5895.05,132.4,28.5,24.1,-10.05816888,-11.74372515,21.575
11/01/2017 20:00,31.10075,5895.05,132.025,32.5,22.4,-11.25833025,-6.5,21.45
11/01/2017 21:00,31.098,5895.05,132.05,36.0,20.85,-13.35497579,-3.659662215,21.35
11/01/2017 22:00,31.09925,5895.05,132.35,46.5,19.2,-20.04083777,-3.533740416,21.25
11/01/2017 23:00,31.09425,5895.05,132.55,54.5,17.4,-20.95514544,-7.627049196,21.15
11/01/2018 00:00,31.50275,16196.95,72.4,27.0,22.7,2.907171218,7.987387277,21.6
11/01/2018 01:00,31.50125,15701.14,72.55,24.0,22.7,6.042203531,7.200817765,21.6
11/01/2018 02:00,31.49775,16160.81,72.675,26.0,21.8,2.11582298,8.199428398,21.6
11/01/2018 03:00,31.49675,15832.27,72.925,25.5,21.55,4.7,8.140638796,21.6
11/01/2018 04:00,31.49725,15951.23,72.925,25.5,21.15,6.87928888,7.469015997,21.6
11/01/2018 05:00,31.49575,15725.9,73.0,24.0,20.9,9.807284588,8.22928888,21.525
11/01/2018 06:00,31.49275,15946.205,73.15,24.0,20.4,9.846848342,9.735917192,21.525
11/01/2018 07:00,31.49375,16301.48,73.2,19.5,23.1,12.85673973,8.906628312,21.6
11/01/2018 08:00,31.48725,15754.97,73.1,17.0,25.8,15.92436927,11.03864601,21.6
11/01/2018 09:00,31.4725,15560.53,73.125,14.0,28.8,21.41621256,7.961177181,21.625
11/01/2018 10:00,31.471,15222.46,72.475,10.5,31.8,28.54552986,2.908606976,21.875
11/01/2018 11:00,31.47,15937.47,72.375,8.5,35.1,29.5,-7.23e-15,21.925
11/01/2018 12:00,31.4695,15480.905,72.15,8.0,36.1,25.5065208,-4.497487802,22.05
11/01/2018 13:00,31.4675,14198.92,72.45,8.0,36.6,23.7567499,-10.30690132,22.075
11/01/2018 14:00,31.46775,16288.83,72.65,8.0,37.2,15.14448155,-14.79319957,22.1
11/01/2018 15:00,31.47425,15624.89,72.925,7.5,37.0,14.55600671,-12.45195554,22.1
11/01/2018 16:00,31.4685,15846.86,73.325,8.0,36.7,12.71633776,-10.67027432,22.1
11/01/2018 17:00,31.4705,15761.75,73.8,9.0,35.95,2.223130932,-11.70800204,22.1
11/01/2018 18:00,31.4705,16075.04,74.275,9.0,35.15,-1.128713155,-11.10125039,22.1
11/01/2018 19:00,31.472,15123.91,74.575,10.0,34.4,1.607494674,-9.116555318,22.1
11/01/2018 20:00,31.47425,15335.29,75.125,12.0,32.15,2.33826859,-6.05,22.1
11/01/2018 21:00,31.4755,15521.97,75.6,21.0,29.65,-0.46885008,-5.358980933,22.1
11/01/2018 22:00,31.4755,16104.98,76.1,23.0,29.6,1.735526546,-7.668319996,22.1
11/01/2018 23:00,31.4745,15358.5,76.55,23.0,29.35,6.481800843,-3.742269461,22.1
11/01/2019 00:00,31.30075,12531.18,55.6,36.5,25.0,14.3760217,8.3,23.675
11/01/2019 01:00,31.2995,12434.09,55.95,36.0,25.25,16.8441941,9.725,23.6
11/01/2019 02:00,31.298,12515.62,56.15,36.0,25.25,19.26369873,7.011412938,23.6
11/01/2019 03:00,31.2955,12364.46,56.975,38.0,24.2,14.3760217,8.3,23.625
11/01/2019 04:00,31.295,12238.41333,56.8,39.0,23.8,19.05494428,6.242460541,23.6
11/01/2019 05:00,31.29475,12351.84,56.9,36.5,24.15,19.1545108,3.377457056,23.6
11/01/2019 06:00,31.293,11695.05,56.975,41.0,23.4,19.26369873,7.011412938,23.625
11/01/2019 07:00,31.2945,12307.93,56.625,41.0,23.4,15.15544457,8.75,23.8
11/01/2019 08:00,31.29375,12802.85,55.8,39.0,25.6,19.62577856,5.0827625,24.025
11/01/2019 09:00,31.297,12637.09,54.275,35.5,27.45,25.9,-6.34e-15,24.35
11/01/2019 10:00,31.2975,11869.81,52.725,31.5,29.55,25.71693342,-2.092460541,24.675
11/01/2019 11:00,31.30025,11871.85,51.1,30.0,29.85,33.06224133,-2.71759398,24.975
11/01/2019 12:00,31.29675,12405.36,50.775,28.0,30.75,31.28958738,-2.405027261,25.075
11/01/2019 13:00,31.298,12337.19,51.125,26.0,31.8,27.48958738,-2.405027261,25.1
11/01/2019 14:00,31.29875,12050.58,51.275,23.0,32.9,28.16550174,-4.966337881,25.125
11/01/2019 15:00,31.296,12353.95,52.15,21.0,33.45,36.2,-8.87e-15,25.1
11/01/2019 16:00,31.29575,12315.07,51.975,20.5,33.4,28.16550174,-4.966337881,25.1
11/01/2019 17:00,31.29575,12581.44,52.575,20.0,33.75,28.6,-7e-15,25.05
11/01/2019 18:00,31.29725,12264.49,52.75,20.0,33.4,27.51693342,-2.092460541,25.0
11/01/2019 19:00,31.30275,12523.68,53.5,20.5,33.0,29.27591436,-2.561310621,24.925
11/01/2019 20:00,31.29725,12308.79,53.975,21.5,32.35,23.2,-5.68e-15,24.825
11/01/2019 21:00,31.29925,12518.94,54.1,23.0,31.6,22.3,-5.46e-15,24.7
11/01/2019 22:00,31.29725,12215.22,54.4,24.0,31.15,22.3,-5.46e-15,24.7
11/01/2019 23:00,31.29675,12465.63,54.45,25.5,30.75,20.21023133,-1.597563235,24.7
11/01/2020 00:00,31.34775,13559.35,116.0,65.5,15.75,-14.68757737,1.284996515,19.0
11/01/2020 01:00,31.3475,13720.99,116.2,70.5,14.55,-12.80250079,2.25742631,19.0
11/01/2020 02:00,31.34575,13886.92,116.175,75.0,13.6,-13.0,1.59e-15,18.95
11/01/2020 03:00,31.34525,14319.13,116.2,79.5,12.65,-12.80250079,2.25742631,18.925
11/01/2020 04:00,31.3445,14271.48,116.125,85.5,11.65,-9.328596439,0.816146435,18.9
11/01/2020 05:00,31.3445,14168.62,116.125,90.0,10.85,-10.77720209,-2.887742598,18.85
11/01/2020 06:00,31.344,13912.06,116.175,93.5,10.2,-9.328596439,-0.816146435,18.8
11/01/2020 07:00,31.34425,14783.44,116.1,92.5,10.35,-10.3,1.26e-15,18.9
11/01/2020 08:00,31.3435,14363.05,115.975,80.5,12.1,-11.67086666,5.615312803,19.025
11/01/2020 09:00,31.34525,14065.76,116.1,71.5,14.4,-10.93100756,6.671941114,19.2
11/01/2020 10:00,31.34175,14252.72,116.1,63.5,16.75,-10.11202094,4.715312803,19.375
11/01/2020 11:00,31.342,13736.15,116.1,56.0,18.9,-9.890875116,-1.099166368,19.525
11/01/2020 12:00,31.3385,14293.26,116.375,49.0,20.75,-11.11492342,0.972429795,19.65
11/01/2020 13:00,31.33875,13997.8,116.45,43.5,22.55,-12.01492342,0.972429795,19.7
11/01/2020 14:00,31.336,13978.92,116.75,38.5,23.85,-6.884996515,7.287577372,19.7
11/01/2020 15:00,31.3395,14228.18,116.55,35.5,24.85,-6.572429795,5.514923417,19.7
11/01/2020 16:00,31.33375,14473.84,116.525,32.0,25.65,1.9,8.890896534,19.7
11/01/2020 17:00,31.33475,13858.72,116.925,30.5,26.0,-2.068319996,3.58243532,19.7
11/01/2020 18:00,31.3335,13807.44,117.175,29.0,25.95,-0.779422863,1.35,19.7
11/01/2020 19:00,31.33225,14291.77,116.7,31.0,25.3,-3.070326715,0.541381439,19.7
11/01/2020 20:00,31.33125,14162.38,116.85,39.0,22.3,0.0,0.0,19.65
11/01/2020 21:00,31.3325,14006.22,116.775,50.5,19.7,0.0,0.0,19.6
11/01/2020 22:00,31.32975,13795.68,116.85,58.0,18.3,0.0,0.0,19.6
11/01/2020 23:00,31.33225,14410.04,116.95,66.5,17.35,0.0,0.0,19.6
11/01/2021 00:00,32.6935,32023.275,122.1,40.0,14.35,-0.46885008,2.658980933,20.225
11/01/2021 01:00,32.6915,32081.335,122.1,44.0,14.15,3.98e-16,6.5,20.35
11/01/2021 02:00,32.69075,31946.9475,122.1,41.0,14.95,0.972429795,11.11492342,20.45
11/01/2021 03:00,32.69066667,32088.3925,122.1,39.5,15.1,1.78857623,10.14351986,20.56666667
11/01/2021 04:00,32.693,31996.61,122.1,40.5,14.9,2.423641109,9.045151757,20.65
11/01/2021 05:00,32.696,13876.96,122.1,41.5,14.5,2.423641109,9.045151757,20.725
11/01/2021 06:00,32.69175,32355.14,122.1,46.0,13.25,3.261722977,1.187170076,20.8
11/01/2021 07:00,32.69466667,14714.465,122.1,46.0,13.15,-0.776668209,-3.504704292,20.9
11/01/2021 08:00,32.694,15092.3075,122.1,36.0,16.2,0.886326978,0.15628336,20.9
11/01/2021 09:00,32.69575,32542.225,122.1,30.5,18.4,8.706404199,5.207105288,20.9
11/01/2021 10:00,32.6965,31896.0,122.1,26.5,21.4,8.920061659,5.15,20.9
11/01/2021 11:00,32.7,32742.4375,122.1,19.0,24.6,10.5442753,4.978242419,20.9
11/01/2021 12:00,32.70025,32600.1275,122.1,15.5,25.75,9.332598074,4.265312803,20.9
11/01/2021 13:00,32.7015,32627.045,122.1,12.5,26.7,10.52455735,0.615636258,20.825
11/01/2021 14:00,32.7,32150.2075,122.1,12.5,27.4,-1.784687197,11.67086666,20.8
11/01/2021 15:00,32.69733333,31272.3925,122.1,11.66666667,28.0,-1.891800106,-1.351376888,20.76666667
11/01/2021 16:00,32.69725,14603.445,122.1,11.0,28.55,-3.317419087,1.915312803,20.7
11/01/2021 17:00,32.694,32489.62,122.1,10.0,28.75,9.158168878,10.18487942,20.625
11/01/2021 18:00,32.6925,14580.3425,122.1,10.5,28.7,4.272696622,2.991774383,20.575
11/01/2021 19:00,32.692,32108.6825,122.1,10.0,28.1,0.15628336,0.886326978,20.5
11/01/2021 20:00,32.694,32225.6525,122.1,15.0,24.65,2.068319996,1.735526546,20.475
11/01/2021 21:00,32.6935,32317.77,122.1,21.5,22.25,0.0,0.0,20.4
11/01/2021 22:00,32.69525,31513.615,122.1,19.5,22.55,0.0,0.0,20.4
11/01/2021 23:00,32.69533333,32243.7125,122.1,27.0,19.85,0.0,0.0,20.4
11/01/2022 00:00,35.45325,0.0,164.3,91.5,10.1,-7.172563235,-18.71641458,19.8
11/01/2022 01:00,35.4515,0.0,165.825,93.5,8.8,-1.255449727,-9.004548138,19.8
11/01/2022 02:00,35.4515,0.0,166.15,99.0,8.55,5.371101766,-7.67072828,19.8
11/01/2022 03:00,35.44975,0.0,166.5,97.5,8.4,7.67072828,-5.371101766,19.7
11/01/2022 04:00,35.46075,0.0,167.525,95.0,8.7,9.699484522,-5.6,19.7
11/01/2022 05:00,35.46075,0.0,168.2,90.5,9.25,11.73716716,-5.473130932,19.6
11/01/2022 06:00,35.459,0.0,168.3,92.5,9.35,13.42861388,-6.08876719,19.6
11/01/2022 07:00,35.4645,0.0,169.525,90.0,9.6,12.07731687,-8.456628312,19.5
11/01/2022 08:00,35.46475,0.0,169.75,87.5,9.95,12.96125489,-12.96125489,19.5
11/01/2022 09:00,35.47,0.0,169.9,91.0,10.3,5.677534379,-15.59889751,19.45
11/01/2022 10:00,35.482,0.0,170.05,80.0,11.15,-3.77e-15,-20.5,19.4
11/01/2022 11:00,35.48675,0.0,170.2,65.5,12.3,-4.26e-15,-23.2,19.5
11/01/2022 12:00,35.4865,0.0,169.975,60.5,13.3,-3.813524598,-21.62757272,19.5
11/01/2022 13:00,35.49075,0.0,170.525,61.0,13.2,-4.121342727,-24.27329608,19.5
11/01/2022 14:00,35.4885,0.0,170.175,71.5,12.6,-8.858321712,-24.33803888,19.55
11/01/2022 15:00,35.495,0.0,170.35,68.0,11.9,-13.12509513,-23.61496389,19.6
11/01/2022 16:00,35.50075,0.0,171.125,48.0,14.6,-19.62325508,-19.40139278,19.6
11/01/2022 17:00,35.501,0.0,169.125,51.0,13.3,-23.3415834,-16.34395265,19.6
11/01/2022 18:00,35.4995,0.0,169.45,70.5,10.75,-13.177146,-15.70391108,19.575
11/01/2022 19:00,35.50575,0.0,169.375,81.0,9.8,-5.023130932,-10.9577443,19.475
11/01/2022 20:00,35.501,0.0,167.65,68.5,10.7,-6.846585319,-15.0537601,19.375
11/01/2022 21:00,35.51525,0.0,167.025,75.0,9.2,-3.503378856,-12.46864881,19.275
11/01/2022 22:00,35.50925,0.0,167.5,76.5,8.7,-4.275298473,-15.04642251,19.2
11/01/2022 23:00,35.50675,0.0,167.35,73.5,8.6,-6.344473659,-17.43129812,19.1
12/01/2000 00:00,30.88,5895.05,210.4,57.5,17.75,-18.19757879,-12.74208185,26.2
12/01/2000 01:00,30.88,5895.05,207.3,56.5,16.45,-14.89956442,-12.50221901,25.6
12/01/2000 02:00,30.88,5895.05,207.3,60.0,15.3,-14.21012442,-11.92371016,25.6
12/01/2000 03:00,30.88,5895.05,207.3,69.5,14.25,-12.71633776,-10.67027432,25.6
12/01/2000 04:00,30.88,5895.05,207.3,72.0,13.35,-12.02689776,-10.09176547,25.6
12/01/2000 05:00,30.88,5895.05,207.3,76.0,12.7,-12.07731687,-8.456628312,25.6
12/01/2000 06:00,30.88,5895.05,207.3,79.5,11.95,-10.64801776,-8.934747775,25.6
12/01/2000 07:00,30.88,5895.05,207.3,75.5,12.75,-12.71633776,-10.67027432,25.6
12/01/2000 08:00,30.88,5895.05,207.3,65.0,14.65,-19.72612883,-5.28560029,25.6
12/01/2000 09:00,30.88,5895.05,208.1,52.5,16.4,-21.24427947,-1.779893821,26.2
12/01/2000 10:00,30.88,5895.05,208.1,42.0,17.75,-22.30390253,-6.057519908,26.2
12/01/2000 11:00,30.88,5895.05,208.1,33.0,19.25,-19.72612883,-5.28560029,26.2
12/01/2000 12:00,30.88,5895.05,208.1,28.0,21.15,-18.71641458,-7.172563235,26.2
12/01/2000 13:00,30.88,5895.05,208.1,27.5,22.0,-17.23413568,-3.038843109,26.2
12/01/2000 14:00,30.88,5895.05,208.1,22.0,23.2,-17.60162687,-8.764645083,26.2
12/01/2000 15:00,30.88,5895.05,208.1,21.5,23.9,-17.8300876,-7.016279875,26.2
12/01/2000 16:00,30.88,5895.05,208.1,20.0,24.9,-18.1686173,-6.086177181,26.2
12/01/2000 17:00,30.88,5895.05,207.7,17.5,25.0,-19.72612883,-5.28560029,25.8
12/01/2000 18:00,30.88,5895.05,207.7,17.5,24.85,-17.02766504,-6.197563235,25.8
12/01/2000 19:00,30.88,5895.05,207.7,20.0,24.6,-18.26023133,-1.597563235,25.8
12/01/2000 20:00,30.88,5895.05,207.7,25.0,22.95,-13.9,1.7e-15,25.8
12/01/2000 21:00,30.88,5895.05,207.7,30.5,20.45,-9.699484522,5.6,25.8
12/01/2000 22:00,30.88,5895.05,207.7,36.5,18.45,-9.332598074,4.265312803,25.8
12/01/2000 23:00,30.88,5895.05,207.7,41.5,16.85,-7.171240842,4.32077831,25.8
12/01/2001 00:00,30.88,5895.05,245.4,42.0,15.45,-16.61260583,-7.746585319,22.0
12/01/2001 01:00,30.88,5895.05,245.4,48.5,14.0,-11.25833025,-6.5,21.85
12/01/2001 02:00,30.88,5895.05,245.4,52.5,12.85,-11.37028071,-4.138443734,21.73333333
12/01/2001 03:00,30.88,5895.05,245.5,61.0,11.15,-6.401250395,-0.191012995,21.56666667
12/01/2001 04:00,30.88,5895.05,245.5,70.5,9.3,-2.7,3.31e-16,21.5
12/01/2001 05:00,30.88,5895.05,245.5,74.0,7.7,-2.7,3.31e-16,21.43333333
12/01/2001 06:00,30.88,5895.05,245.5,77.0,7.05,-1.8,2.2e-16,21.5
12/01/2001 07:00,30.88,5895.05,250.1,67.5,9.85,-2.658980933,0.46885008,22.1
12/01/2001 08:00,30.88,5895.05,250.1,53.0,13.4,-11.62044755,7.250449963,22.7
12/01/2001 09:00,30.88,5895.05,250.1,45.0,15.6,-6.978119463,9.829031141,24.025
12/01/2001 10:00,30.88,5895.05,250.1,39.0,17.05,-3.945763264,3.066555318,25.075
12/01/2001 11:00,30.88,5895.05,250.1,33.0,18.85,-3.522807476,-9.678833994,25.425
12/01/2001 12:00,30.88,5895.05,250.1,26.0,20.8,1.684297812,-9.552127558,26.625
12/01/2001 13:00,30.88,5895.05,250.1,23.0,21.95,5.715312803,-5.262278676,26.95
12/01/2001 14:00,30.88,5895.05,249.8,17.5,23.8,6.62071238,-7.890257764,26.075
12/01/2001 15:00,30.88,5895.05,249.8,15.5,25.0,5.822741546,-10.39785092,25.1
12/01/2001 16:00,30.88,5895.05,249.8,13.5,25.2,7.77928888,-9.027861724,24.5
12/01/2001 17:00,30.88,5895.05,249.8,13.5,24.95,6.484875314,-9.385224751,23.9
